"StandStroom","Soort","Instrument","Looptijd","Definitie","Periode","waarde"
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","17 ","2000-11",-190
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","17 ","2000-12",-27827
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2000-12",-27990
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-01",-25661
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-02",-27115
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-03",-33445
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-04",-5295
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-05",3480
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-06",-6904
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-07",-32394
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-08",-31471
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-09",-19324
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-10",-23158
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-11",-13063
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2001-12",-12261
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-01",-16108
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-02",-12241
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-03",-19583
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-04",-19880
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-05",-33391
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-06",-44061
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-07",-31011
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","18 ","2002-08",-37760
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","19 ","2002-08",-37760
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","19 ","2002-09",-34006
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","19 ","2002-10",-33543
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","19 ","2002-11",-29520
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","19 ","2002-12",-34168
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","20 ","2002-12",-34168
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","20 ","2003-01",-48127
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-01",-49252
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-02",-42728
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-03",-49226
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-04",-48160
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-05",-35142
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-06",-50418
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-07",-51521
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-08",-38332
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-09",-60992
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-10",-44351
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-11",-53946
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","21 ","2003-12",-65711
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2003-12",-69751
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-01",-74703
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-02",-61884
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-03",-69870
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-04",-82227
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-05",-66759
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-06",-72243
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-07",-67358
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-08",-65228
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-09",-83624
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-10",-80408
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-11",-75177
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","22 ","2004-12",-86041
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2004-12",-86041
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-01",-74442
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-02",-86853
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-03",-80248
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-04",-78041
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-05",-75787
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-06",-73708
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-07",-71756
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-08",-68183
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-09",-87533
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-10",-66644
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-11",-70317
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","23 ","2005-12",-74545
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2005-12",-41318
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-01",-65878
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-02",-53297
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-03",-60150
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-04",-54108
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-05",-58085
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-06",-58210
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-07",-57324
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-08",-61161
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-09",-57057
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-10",-52428
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-11",-53375
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","24 ","2006-12",-31131
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2006-12",-10403
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-01",-13929
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-02",-31084
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-03",-26884
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-04",-42272
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-05",-33680
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-06",-57064
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-07",-52854
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-08",-36338
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-09",-48758
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-10",-39907
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-11",-41330
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","25 ","2007-12",-48832
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2007-12",-65408
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-01",-52513
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-02",-40854
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-03",-43165
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-04",-58090
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-05",-27055
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-06",-7766
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-07",-16679
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-08",-33377
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-09",-40465
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-10",-48956
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-11",-53727
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","26 ","2008-12",-55159
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2008-12",-54807
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-01",-36257
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-02",-42816
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-03",-23376
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-04",-17654
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-05",-18614
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-06",-22117
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-07",-18471
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","27 ","2009-08",-4165
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","28 ","2009-08",-8332
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","28 ","2009-09",-27172
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","29 ","2009-09",-27694
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","29 ","2009-10",-18565
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","29 ","2009-11",-22804
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","29 ","2009-12",-4495
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2009-12",-20581
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2010-01",-8860
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2010-02",-7407
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2010-03",-1393
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2010-04",4505
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2010-05",49684
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","30 ","2010-06",37251
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","31 ","2010-06",32817
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","31 ","2010-07",29602
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","31 ","2010-08",47720
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","32 ","2010-08",47511
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","32 ","2010-09",17838
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","33 ","2010-09",22148
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","33 ","2010-10",26880
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","34 ","2010-10",26163
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","34 ","2010-11",25381
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","34 ","2010-12",34225
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","34 ","2011-01",15115
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","34 ","2011-02",13165
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","34 ","2011-03",-8519
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-03",-10599
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-04",8092
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-05",30616
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-06",5239
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-07",26258
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-08",41393
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-09",67983
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-10",84806
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","35 ","2011-11",124732
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","36 ","2011-11",128597
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","36 ","2011-12",137210
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","37 ","2011-12",139841
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","37 ","2012-01",159738
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","38 ","2012-01",159596
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","38 ","2012-02",129538
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","38 ","2012-03",155615
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","38 ","2012-04",144131
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","39 ","2012-04",141409
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","39 ","2012-05",158127
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","39 ","2012-06",128292
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","40 ","2012-06",128173
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","40 ","2012-07",140756
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","40 ","2012-08",135604
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","41 ","2012-08",135604
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","41 ","2012-09",129798
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","41 ","2012-10",118241
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","41 ","2012-11",99737
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","42 ","2012-11",99737
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","42 ","2012-12",93751
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","43 ","2012-12",98945
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","43 ","2013-01",95196
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","43 ","2013-02",94194
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","43 ","2013-03",61322
"Standen ","Aanvullende gegevens - Tegenposten van M3 ","Overige posten ","nvt ","43 ","2013-04",61076
