"date","Bankruptcies_Bankruptcies","ConsumerConsumption_Domestic_consumption_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Consumption_of_goods_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Foodproducts._beverages_and_tabacco_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Durable_consumer_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Textiles_and_clothing_VolumeChanges_2","ConsumerConsumption_Leather_goods_and_footwear_VolumeChanges_2","ConsumerConsumption_Home_furnishing_and_home_decoration_VolumeChanges_2","ConsumerConsumption_Electrical_equipment_VolumeChanges_2","ConsumerConsumption_Vehicles_VolumeChanges_2","ConsumerConsumption_Other_goods_VolumeChangesShoppingdayAdjusted_3","ConsumerConsumption_Electricity._gas._water_and_motor_fuels_VolumeChanges_2","ConsumerConsumption_Personal_care_and_other_goods_VolumeChanges_2","ConsumerConsumption_Consumption_of_services_by_households_VolumeChangesShoppingdayAdjusted_3","ConsumerConfidence_Consumentenvertrouwen_1","ConsumerConfidence_EconomischKlimaat_2","ConsumerConfidence_Koopbereidheid_3","ConsumerConfidence_EconomischeSituatieLaatste12Maanden_4","ConsumerConfidence_EconomischeSituatieKomende12Maanden_5","ConsumerConfidence_FinancieleSituatieLaatste12Maanden_6","ConsumerConfidence_FinancieleSituatieKomende12Maanden_7","ConsumerConfidence_GunstigeTijdVoorGroteAankopen_8","CPI_CPI_1","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_allGenders_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_allGenders_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_15.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_15.to.24.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_25.to.44.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_6_Unemployed_Labor_Force","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_8_UnemplyRate","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_12_Gross_Labor_Particp","Employment_Employment_female_45.to.74.years_SeasonallyAdjusted_14_Net_Labor_Particp","ProducerConfidence_ProducerConfidence_1","ProducerConfidence_ExpectedActivity_2","BusinessInterestRates_BigBusinessInterestRate","BusinessInterestRates_Deposit.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.weighted.average.interest.rate","BusinessInterestRates_Marginal.lending.rate","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.marginal.interest.rate","BusinessInterestRates_Main.refinancing.operations..Fixed.rate.tenders","BusinessInterestRates_Main.refinancing.operations..Variable.rate.tenders.minimum.bid.rate","BusinessInterestRates_Rente.op.uitstaande.bedragen..percentages.","BusinessInterestRates_HousingInterestRatesNLD","MoneySupply_M3_1","MoneySupply_M3_2","MoneySupply_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M1","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M12","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M3","InternationalMoneyMarketIntRates_EuropeanArea_MoneyMarketIntRates_Intr_M6","LeadingEconomicIndicators_ConsumLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_NLD","LeadingEconomicIndicators_BusinessLeadIndicator_DEU","LeadingEconomicIndicators_ConsumLeadIndicator_DEU","InternationalUnemploymentIndicators_Germany_unemply_F","InternationalUnemploymentIndicators_Germany_unemply_M","InternationalUnemploymentIndicators_France_unemply_F","InternationalUnemploymentIndicators_France_unemply_M","InternationalUnemploymentIndicators_Italy_unemply_F","InternationalUnemploymentIndicators_Italy_unemply_M","InternationalUnemploymentIndicators_Spain_unemply_F","InternationalUnemploymentIndicators_Spain_unemply_M","InternationalUnemploymentIndicators_Belgium_unemply_F","InternationalUnemploymentIndicators_Belgium_unemply_M","InternationalUnemploymentIndicators_Japan_unemply_F","InternationalUnemploymentIndicators_Japan_unemply_M","InternationalUnemploymentIndicators_United.States_unemply_F","InternationalUnemploymentIndicators_United.States_unemply_M","InternationalEnergyIndicators_Crude.oil..average","InternationalEnergyIndicators_Crude.oil..Brent","InternationalEnergyIndicators_Crude.oil..Dubai","InternationalEnergyIndicators_Crude.oil..WTI","InternationalEnergyIndicators_Coal..Australian","InternationalEnergyIndicators_Coal..South.African...","InternationalEnergyIndicators_Natural.gas..US","InternationalEnergyIndicators_Natural.gas..Europe","InternationalEnergyIndicators_Liquefied.natural.gas..Japan","InternationalEnergyIndicators_Natural.gas.index","InternationalMetals_Aluminum","InternationalMetals_Iron.ore..cfr.spot","InternationalMetals_Copper","InternationalMetals_Lead","InternationalMetals_Tin","InternationalMetals_Nickel","InternationalMetals_Zinc","InternationalMetals_Gold","InternationalMetals_Platinum","InternationalMetals_Silver"
Jul 2005,814,1.3,0.8,0.6,1.8,-2.2,0.7,-3,11.6,-1.3,-1.1,-3.1,-1.7,1.8,-22,-22,-22,-46,2,-27,-3,-35,84.57,7,70.3,65.4,13.1,5.5,6,52.8,49.6,8.1,63.5,58.3,84,11.3,7.9,81,6.6,44,41.1,-6.4,-3.8,2.96,1,2.05322580645161,3,2.05,4.25,2,4.8,3.69,525818,499645,170719,2.1064,2.168,2.1194,2.1345,99.38589,99.99883,99.77789,98.65438,10.9,11.5,9.7,8.3,9.9,6,11.4,6.9,9.7,7.6,4.3,4.5,5.1,4.9,56.36580952381,57.57904761905,52.85238095238,58.666,50.9,51.3125,7.62619047619,6.42,6.03,127.21346741923,1778.786,65,3614.214,854.476,7169.286,14580.714,1194.429,424.479,873.67,7.0145
Aug 2005,798,1.8,1.6,-0.3,4.6,7.3,6.6,5.2,18,0.2,-1.6,-1,0.6,2,-25,-27,-23,-51,-4,-27,-6,-36,84.96,6.9,70.3,65.5,13,5.4,5.9,52.8,49.7,8.2,63.6,58.4,85,11.3,7.8,83,6.8,44.1,41.1,-3.1,6.2,2.9,1,2.05774193548387,3,2.05,4.25,2,4.8,3.75,523641,497823,167043,2.1126,2.2229,2.1325,2.1595,99.27866,100.1784,99.94829,98.76587,10.8,11.5,9.8,8.3,9.3,6.3,11.2,6.7,9.6,7.6,4.1,4.4,4.9,4.9,61.89052042161,64.09,56.62590909091,64.95565217391,49.125,49.5,9.6297826087,6.56,6.2,152.32456410104,1867.841,65,3797.75,887.023,7188.864,14892.727,1298.386,437.93,898.43,7.0334
Sep 2005,828,2,2,2.1,4.5,-0.8,10.3,2.7,16.9,3,-2.5,-5,0.9,2,-26,-29,-24,-53,-4,-28,-8,-37,85.73,6.9,70.5,65.7,13,5.3,5.9,53,49.8,8.2,63.8,58.6,86,11.4,7.7,85,6.9,44.4,41.3,-1.4,6.9,2.93,1,2.061,3,2.05566666666667,4.25,2,4.8,3.7,538468,512312,177673,2.1152,2.2195,2.1391,2.1666,99.32488,100.3991,100.1289,98.90152,10.8,11.4,9.9,8.3,10.3,6.2,11.1,6.6,9.7,7.6,4.1,4.3,5.1,5,61.6876984127,62.98181818182,56.54318181818,65.5380952381,45.25,46.625,12.87568181818,6.58,6.39,191.96453216148,1839.909,65,3857.841,933.068,6783.864,14228.182,1397.523,456.048,914.64,7.1536
Oct 2005,789,1.5,2,1.2,4.8,2.4,6.3,1.5,12.7,-0.1,-2,-4.7,0.4,1.2,-22,-19,-23,-43,4,-25,-7,-37,85.66,6.9,70.6,65.7,12.9,5.3,6,53.1,49.9,8.1,63.9,58.7,84,11.2,7.7,86,6.9,44.5,41.4,1.5,14.6,2.98,1,2.07,3,2.06225806451613,4.25,2,4.7,3.75,529375,502973,169390,2.1209,2.4136,2.1966,2.272,99.56831,100.5925,100.278,99.0529,10.7,11.2,10,8.2,10.5,6.1,11.3,6.7,9.4,7.6,4.3,4.5,5.1,4.8,58.18507936508,58.5219047619,53.66952380952,62.36380952381,42.45833333333,43.25,13.52261904762,7.28,6.48,203.20928736988,1928.714,65,4059.762,1004.762,6422.857,12402.857,1488.381,469.898,931,7.6705
Nov 2005,930,2.1,2.7,1.1,5.8,10.2,15.9,4.5,13.2,2.2,-0.4,-3.9,5.7,1.7,-15,-8,-20,-30,14,-21,-5,-35,85.44,6.8,70.5,65.8,12.7,5.3,5.9,53,49.8,8.1,63.8,58.6,87,11.5,7.5,84,6.8,44.3,41.3,0.3,9.1,3.11,1,2.07166666666667,3,2.059,4.25,2,4.7,3.74,535650,509291,173825,2.2225,2.6844,2.3609,2.5002,99.86116,100.739,100.3734,99.22309,10.7,11,10.1,8.2,9.9,6.1,11.5,6.7,9.3,7.7,4.5,4.6,5.1,5,55.04282539683,55.535,51.31047619048,58.283,38.0625,38.08333333333,10.43090909091,7.46,6.61,166.60928950086,2050.591,65,4269.341,1018.409,6160,12115.682,1610.932,476.666,962.61,7.8725
Dec 2005,744,1.2,0.6,-1.4,3.8,6.9,6.5,0.8,12.9,-12.5,-1.6,-4.6,4.7,1.8,-10,2,-18,-18,22,-19,-2,-32,84.98,6.8,70.6,65.8,12.5,5.2,6,53.1,49.9,8,63.9,58.8,85,11.2,7.4,86,6.9,44.5,41.4,-0.1,7.2,3.7,1.20967741935484,2.28612903225806,3.20967741935484,2.25645161290323,4.25,2.20967741935484,4.7,3.85,564745,537103,184712,2.4112,2.7833,2.4729,2.6003,100.1035,100.893,100.5081,99.5061,10.6,10.9,10.1,8.3,10,6,11.6,6.8,9.3,7.8,4.2,4.5,4.9,4.8,56.42964285714,56.7475,53.12714285714,59.41428571429,38.225,41,12.8275,7.49,6.49,195.77330665627,2247.45,65,4576.775,1124.075,6713.5,13429.25,1821.825,510.097,976.59,8.627
Jan 2006,832,0.2,4.3,4.6,5.3,7.5,10.4,6.8,14.9,-5,2.4,7.3,-7.7,-3.3,-7,6,-16,-12,24,-16,-1,-30,84.68,6.5,70.6,65.9,12.3,4.9,5.9,53,49.9,7.7,63.9,59,83,11,7,83,6.7,44.5,41.5,0.7,10.8,3.67,1.25,2.32064516129032,3.25,2.29516129032258,4.25,2.25,4.7,3.94,562574,535796,184997,2.3885,2.8335,2.5117,2.6507,100.2866,101.0374,100.69,99.8398,10.5,10.7,10.1,8.3,9.8,5.8,11.8,6.7,9.3,7.8,4,4.7,4.8,4.6,62.45703968254,63.57428571429,58.31333333333,65.4835,43.1875,44.6625,8.66090909091,7.96,6.53,147.43830600518,2377.857,67.2,4734.333,1256.333,7051.429,14555.238,2090.31,549.864,1026.05,9.1391
Feb 2006,826,-0.2,3.8,2.5,10.4,8.2,6.8,4.9,19.2,15.8,-3.5,-1.4,-7.6,-3.2,-6,7,-15,-11,26,-17,1,-29,85.01,6.5,70.5,65.9,12.4,4.8,6,52.9,49.8,7.8,64,59,86,11.4,6.9,85,6.8,44.5,41.5,2,13.3,3.51,1.25,2.31321428571429,3.25,2.30785714285714,4.25,2.25,4.7,4.01,566268,539157,187967,2.4586,2.9142,2.6004,2.7248,100.456,101.1014,100.8704,99.99209,10.4,10.7,10,8.4,9.7,5.8,11.7,6.6,9.3,8,3.7,4.4,4.8,4.8,59.70492105263,59.923,57.5765,61.61526315789,47.7,49.4,7.48785714286,7.95,7.04,133.491480944,2455.325,65.2,4982.4,1277.05,7826.25,14978.75,2219.375,554.995,1041.5,9.5349
Mar 2006,907,-0.1,3.4,2.2,5.8,0.8,-1.2,9.3,20.8,8.7,0.9,5.4,-6.7,-3,-3,13,-13,-6,32,-17,4,-26,85.68,6.3,70.5,66,11.7,4.7,5.9,52.9,49.8,7.5,64,59.2,82,10.9,6.8,83,6.6,44.6,41.7,3.3,14.5,3.49,1.44354838709677,2.51903225806452,3.44354838709677,2.50677419354839,4.25,2.44354838709677,4.7,4.11,569958,542561,188360,2.6333,3.1053,2.7226,2.872,100.6446,101.1623,101.0415,100.0543,10.3,10.6,9.8,8.5,9.3,5.7,11.7,6.6,9.3,8.1,3.9,4.4,4.7,4.7,60.92927536232,62.25304347826,57.6452173913,62.88956521739,49.75,54.5,6.89891304348,7.99,6.88,126.42147292594,2429.13,66.7,5102.848,1192.087,7939.565,14897.391,2416.913,557.093,1041.09,10.3838
Apr 2006,776,0.6,5,4.5,7.5,7.1,6.4,6.1,16.7,-9.4,1.5,2.4,-3,-2.9,1,19,-11,0,38,-17,6,-23,86.07,6.2,70.5,66.1,11.3,4.6,5.8,53,49.9,7.5,64.1,59.3,78,10.3,6.8,83,6.6,44.8,41.9,3.2,12.7,3.57,1.5,2.58266666666667,3.5,2.57533333333333,4.25,2.5,4.7,4.29,579652,551644,190675,2.6489,3.2214,2.7938,2.9561,100.7918,101.224,101.2191,100.1351,10.2,10.5,9.6,8.5,9.2,5.7,11.5,6.5,9.4,8.2,3.9,4.3,4.7,4.7,67.97057504873,70.44210526316,64.05684210526,69.41277777778,52.875,54.875,7.094,8.24,6.93,130.01285440316,2621.111,67.3,6387.778,1170.417,8853.056,17942.222,3084.778,610.653,1098.75,12.6144
May 2006,835,0.9,5.4,3.9,11.7,17.9,24.1,12.9,25,4.9,-2.8,-3.9,2.4,-2.5,4,24,-9,7,40,-16,8,-19,86.15,6.2,70.3,66,11.2,4.7,5.7,52.9,49.9,7.4,63.9,59.1,76,10.1,6.9,84,6.7,44.8,41.8,0.9,6.2,3.49,1.5,2.59290322580645,3.5,2.58290322580645,4.25,2.5,4.7,4.31,586725,558706,198448,2.6926,3.3078,2.889,3.0582,100.8909,101.2816,101.3419,100.2211,10.1,10.3,9.5,8.4,9.1,5.6,11.4,6.4,9.6,8.1,3.9,4.2,4.5,4.7,68.6759486166,70.18727272727,64.90739130435,70.93318181818,52.6,50.4,6.19804347826,8.28,6.92,119.31630414618,2861.476,67.3,8045.857,1166.857,8837.381,21077.143,3565.69,675.393,1260.83,13.3772
Jun 2006,715,0.1,3.5,3.5,7.3,2.8,5.4,5.2,16.8,3.9,-3,-2.4,-4,-2.6,11,34,-5,21,48,-13,13,-15,85.84,6,70.5,66.2,10.9,4.4,5.7,53.2,50.1,7.2,64,59.4,75,10,6.6,83,6.6,44.9,42,4,10.2,3.66,1.63333333333333,2.71366666666667,3.63333333333333,2.701,4.25,2.63333333333333,4.7,4.4,577145,548574,193806,2.8691,3.4005,2.9857,3.158,101.0321,101.4329,101.443,100.154,10,10.2,9.7,8.3,8.6,5.4,11.2,6.3,9.5,7.7,4.2,4.3,4.6,4.6,68.29015151515,68.85772727273,65.08090909091,70.93181818182,52.375,52.375,6.19318181818,8.29,7.1,119.42675585449,2477.341,69.3,7197.614,963.864,7896.364,20754.545,3225.682,596.145,1188.55,10.7964
Jul 2006,729,-0.8,1.3,2.6,3.1,6.7,-0.4,-2.7,5.4,-1.1,-3.5,-2.1,-6.1,-2.5,12,34,-3,24,44,-12,13,-10,85.68,6,70.5,66.2,11,4.3,5.8,53.2,50.1,7.3,63.9,59.3,75,10.1,6.5,84,6.7,44.9,41.9,5.9,11.2,3.82,1.75,2.82032258064516,3.75,2.8058064516129,4.25,2.75,4.7,4.48,572748,543663,189150,2.9389,3.5386,3.1022,3.2875,101.1136,101.5848,101.5387,100.0062,9.9,10.1,9.9,8.2,8.2,5.5,11.2,6.3,9.3,7,4,4.2,4.7,4.7,72.4501336675,73.89714285714,69.04904761905,74.40421052632,52.75,51.68,6.25,8.58,6.86,121.33277363964,2512.714,70.5,7712.095,1052.381,8418.571,26586.19,3339.857,633.71,1228.83,11.2324
Aug 2006,733,0.8,4.6,2.5,9.2,16.4,20.7,10.1,18.4,0.2,-1.1,0,-1.6,-2.1,11,32,-2,24,40,-12,12,-7,86.13,5.9,70.5,66.4,11,4.1,5.7,53.2,50.2,7.1,63.9,59.3,76,10.2,6.3,83,6.6,44.9,42,5.7,12.9,3.85,1.93548387096774,2.98870967741935,3.93548387096774,2.97354838709677,4.25,2.93548387096774,4.7,4.55,574457,545638,188634,3.0941,3.6151,3.2265,3.4096,101.1825,101.695,101.6675,99.85934,9.8,10,9.9,8.2,8.6,5.4,11.1,6.3,9.2,6.6,3.8,4.3,4.6,4.7,71.81188405797,73.61217391304,68.78173913043,73.04173913043,50.9375,53.5875,6.995,8.71,7.23,131.24827572862,2459.932,69.8,7695.659,1174.136,8502.045,30743.636,3347.295,632.593,1233.52,12.1874
Sep 2006,736,-0.1,2.1,2.4,3.6,5.8,0.4,5.7,13,-3.2,-0.8,3,-4.8,-1.8,13,33,0,27,39,-10,13,-4,86.46,5.9,70.7,66.5,11.1,4.1,5.6,53.5,50.5,7.1,64.1,59.6,77,10.4,6.3,83,6.5,45.2,42.3,5.3,13.2,4.01,2,3.03766666666667,4,3.02566666666667,4.25,3,4.7,4.6,590546,561527,194333,3.1572,3.7153,3.3354,3.5275,101.2661,101.7606,101.8645,99.74049,9.7,9.9,9.5,8.1,8.7,5.4,11,6.2,9.3,6.7,3.9,4.3,4.7,4.4,62.12125396825,62.7719047619,59.77285714286,63.819,47.1,48.75,4.86238095238,8.77,7.65,105.9208730834,2472.881,70,7602.357,1342.381,9039.286,30130.714,3403.024,598.186,1183.6,11.6769
Oct 2006,712,-0.5,1.6,2.3,4.2,2.7,4.4,3,11.4,-2.7,-3.5,1.2,-10.8,-2.1,14,35,1,27,43,-10,13,-1,86.24,5.9,70.8,66.7,11.1,4.1,5.6,53.6,50.6,7.1,64.3,59.7,78,10.4,6.3,83,6.4,45.3,42.4,6.2,15.5,4.17,2.16935483870968,3.21774193548387,4.16935483870968,3.20387096774194,4.25,3.16935483870968,4.7,4.59,590651,561381,191326,3.3501,3.7992,3.502,3.6446,101.303,101.7559,102.0551,99.67282,9.7,9.8,9,8.1,8.5,5.5,11.1,6.1,9.2,6.9,3.8,4.3,4.4,4.4,57.91046897547,58.38,56.50095238095,58.85045454545,44.05,49.2125,5.9625,8.97,7.2,119.92595113195,2654.591,71.7,7500.386,1531.136,9768.182,32702.955,3822.955,585.78,1082.45,11.5586
Nov 2006,711,-0.5,1.1,1.4,5.1,10.4,6.5,2.6,13,-2.7,-5.1,-3.1,-7.7,-1.8,14,35,0,28,41,-9,11,-1,86.1,5.9,71,66.8,11.1,4.2,5.6,53.8,50.8,7.2,64.5,59.9,77,10.2,6.5,84,6.5,45.5,42.6,6,14,4.7,2.25,3.317,4.25,3.307,4.25,3.25,4.7,4.62,607849,578442,194942,3.4214,3.8637,3.5972,3.7281,101.3514,101.7229,102.1733,99.75609,9.6,9.6,8.6,8.1,8.4,5.4,11.2,6.1,9.1,7.1,3.7,4.2,4.5,4.5,58.14304545455,58.48318181818,56.81545454545,59.1305,46,48.2,7.45363636364,8.99,7.21,138.13523053888,2702.795,73.5,7029.182,1624.523,10079.091,32113.864,4382.227,627.827,1183,12.9311
Dec 2006,667,-0.2,1.8,1.7,7.9,5.6,3.5,-1.4,11.8,9.4,-6.9,-6.5,-10.9,-1.9,16,37,1,33,41,-7,12,0,85.79,5.8,71.2,67.1,11.1,4.1,5.3,54,51.2,7.1,64.6,60.1,78,10.3,6.3,83,6.4,45.8,42.8,5.1,12.4,4.38,2.40322580645161,3.48387096774194,4.40322580645161,3.46483870967742,4.25,3.40322580645161,4.8,4.63,627012,596316,206242,3.64,3.9209,3.6842,3.7894,101.4945,101.714,102.1805,99.94569,9.4,9.4,8.6,8.1,8.1,5,11.1,6.2,9,7,3.7,4.2,4.4,4.5,60.9944122807,62.31473684211,58.6695,61.999,49.75,50.6875,6.5780952381,8.92,7.35,127.26527920283,2813.632,73.5,6675.105,1725.5,11158.684,34570.263,4405.395,629.791,1121.19,13.2786
Jan 2007,799,0.5,-0.2,-0.1,4.3,5.8,1.6,5.7,17.7,-0.7,-6.8,-8.9,0.8,1.2,19,41,5,37,45,-4,15,4,85.89,5.7,71.2,67.2,11.2,4,5.3,54.2,51.3,7.1,64.7,60.1,79,10.4,6.4,83,6.4,45.9,43,3.6,10.9,4.35,2.5,3.57548387096774,4.5,3.55709677419355,4.25,3.5,4.8,4.66,634644,604930,207869,3.6159,4.0644,3.7519,3.8897,101.6014,101.683,102.0992,100.181,9.3,9.2,8.9,8.1,8,5.2,11.1,6.1,9,6.9,3.9,4.1,4.5,4.7,53.51696969697,54.29909090909,52.01181818182,54.24,51.2875,50.1375,6.58434782609,8.59,7.11,125.6097972409,2809.341,78.2,5669.659,1666.091,11361.818,36811.136,3786.682,631.166,1146.65,12.8413
Feb 2007,661,1.8,2.3,1.6,7.7,13.2,13.9,6.3,14.8,-0.4,-4.3,-6.4,0.5,1.4,20,41,6,37,45,-2,15,5,86.28,5.7,71.4,67.3,11.4,3.9,5.3,54.4,51.5,7.1,65,60.4,82,10.8,6.1,84,6.4,46.2,43.2,4.8,13.6,4.4,2.5,3.5575,4.5,3.55,4.25,3.5,4.8,4.7,631979,602086,209500,3.6511,4.0936,3.8182,3.9444,101.6229,101.6675,101.9817,100.4844,9.2,8.9,9,8,7.8,5,11,6.1,9,6.8,4,4.1,4.3,4.7,57.5625,57.757,55.6805,59.25,52.9,51.6375,7.9725,8.56,6.89,142.17497896166,2832.2,82.66,5676.45,1779.6,12933.25,41184.25,3309.5,664.745,1204.55,13.91
Mar 2007,692,1.7,2.1,1.9,7.8,14.7,17.8,5.1,19.3,-2.3,-6.3,-9.6,1.7,1.4,20,39,7,36,41,0,15,6,87.22,5.5,71.5,67.6,11,3.7,5.1,54.6,51.8,6.7,65.1,60.7,79,10.4,5.9,77,5.8,46.4,43.7,4.1,12,4.6,2.64516129032258,3.70774193548387,4.64516129032258,3.70193548387097,4.25,3.64516129032258,4.8,4.74,658115,627678,225242,3.8439,4.1055,3.8909,3.9963,101.6165,101.5993,101.9107,100.8026,9,8.8,9,7.9,7.8,4.9,10.8,6.1,9.2,6.8,3.9,4.1,4.3,4.5,60.59984848485,62.14363636364,59.05409090909,60.60181818182,55.38,53.475,7.12318181818,8.37,6.86,130.93781192981,2761.727,88.55,6452.477,1914.045,13892.955,46324.773,3271.295,654.895,1218.77,13.1843
Apr 2007,649,1.2,1.5,1.7,7.9,9.9,15.6,0.6,8,-1,-8.5,-13.5,-1.9,1,20,37,9,37,38,3,16,8,87.64,5.3,71.6,67.8,10.8,3.5,5,54.7,52,6.5,65.3,61.1,76,9.9,5.7,75,5.7,46.5,43.9,4.2,11.1,4.65,2.75,3.82533333333333,4.75,3.81766666666667,4.25,3.75,4.8,4.8,647092,616426,218407,3.859,4.2527,3.9753,4.0974,101.6661,101.5087,101.8946,101.1457,8.9,8.6,8.8,7.8,7.6,4.6,10.5,6.1,9.6,7,3.7,4,4.4,4.6,65.05764035088,67.39842105263,63.838,63.9365,56.12,51.36,7.58738095238,8,7.09,134.97160900674,2814.789,91.26,7766.474,2000.947,14052.895,50266.842,3557.474,679.368,1275.81,13.7233
May 2007,729,0.7,0.7,2.1,1.9,-4.5,-15.2,3.1,19.2,-2.2,-2.8,-5.8,1.3,0.7,21,37,10,39,34,6,16,8,87.7,5.3,71.6,67.8,11,3.5,4.9,54.6,51.9,6.5,65.3,61.1,77,10,5.7,74,5.6,46.5,43.9,6.1,14.5,4.62,2.75,3.82322580645161,4.75,3.81806451612903,4.25,3.75,4.8,4.85,654410,623456,221256,3.9194,4.3731,4.0714,4.1966,101.6985,101.467,101.9159,101.4039,8.8,8.5,8.6,7.7,7.8,5.1,10.4,6.2,9.5,7,3.7,3.9,4.3,4.6,65.15725955204,67.47608695652,64.5447826087,63.45090909091,56,50.25,7.61347826087,7.98,7.22,135.28151314111,2792.75,102.02,7681.42,2101.25,14140,52179.048,3831.26,667.31,1300.65,13.1478
Jun 2007,622,1.8,2.7,1.8,6,7.5,1.4,3.9,25.4,-1.7,-2.1,-4.2,1.8,1,25,42,13,45,38,11,19,10,87.34,5.2,71.8,68.1,11.1,3.3,4.7,54.8,52.3,6.4,65.6,61.4,80,10.3,5.4,72,5.4,46.7,44.2,5.7,11.2,5.01,2.9,3.96133333333333,4.9,3.949,4.25,3.9,4.8,4.92,648581,618778,220286,4.0982,4.5055,4.1478,4.283,101.7263,101.4419,101.9353,101.4273,8.7,8.4,8.4,7.6,7.8,4.8,10.4,6.3,8.8,6.8,3.4,3.8,4.4,4.7,68.1880952381,71.31619047619,65.75619047619,67.4919047619,61.6,56.78,7.30414285714,8.03,7.11,131.68831222939,2676.93,103.21,7474.38,2425.2,14099.76,41718.571,3602.85,655.66,1286.24,13.1443
Jul 2007,671,2.8,4.7,0.5,9.5,5.4,1.5,9.7,33.1,-3.8,0.7,0.2,-0.1,1.4,23,38,13,41,35,10,19,10,86.93,5.3,71.8,68,11.5,3.4,4.8,54.9,52.2,6.5,65.7,61.4,84,10.7,5.5,74,5.5,46.8,44.2,4.8,13.8,4.94,3,4.06193548387097,5,4.0541935483871,4.25,4,4.8,5,657693,625980,219709,4.105,4.5638,4.2162,4.3585,101.6253,101.4488,101.9054,101.2484,8.6,8.3,8.3,7.8,8.1,5.1,10.5,6.3,8,6.8,3.4,3.8,4.6,4.7,73.6016955267,77.20409090909,69.45909090909,74.1419047619,67.31,58.06,6.22090909091,8.13,7.26,119.11122194066,2732.44,106.09,7972.57,3082.76,14737.84,33425.682,3545.58,665.38,1303.02,12.9093
Aug 2007,635,1.5,1.7,1.9,2.3,-2.4,-10.8,-0.2,15,7.4,0.3,-1.1,2.9,1.3,22,35,14,40,31,12,20,9,87.08,5.2,72,68.3,11.2,3.4,4.6,55.1,52.6,6.3,65.9,61.7,81,10.3,5.6,69,5.1,47.1,44.7,5.1,13.5,4.89,3,4.08096774193548,5,4.06645161290323,4.25,4,4.8,5.11,667662,636152,216034,4.3081,4.6663,4.5436,4.5938,101.3553,101.4346,101.8564,100.9053,8.6,8.3,8.2,7.8,7.9,5,10.6,6.5,7.5,6.6,3.7,3.7,4.6,4.7,70.1268115942,70.79652173913,67.20565217391,72.37826086957,69.35,60.18,6.19543478261,8.34,7.7,120.09830951473,2515.773,121.89,7513.5,3119.455,15174.318,27652.273,3252.523,665.411,1263.61,12.3343
Sep 2007,648,2.4,4.3,2,7.6,11.7,13.2,-1.1,19.5,-4.1,1.1,0.9,-1.9,0.9,10,12,9,21,3,9,13,5,87.59,5.2,72.1,68.3,10.8,3.4,4.6,55.2,52.6,6.2,65.9,61.8,76,9.7,5.7,69,5.1,47.2,44.8,4.7,10.6,5.12,3,4.18166666666667,5,4.15833333333333,4.25,4,4.8,5.18,663900,632250,217335,4.4339,4.7245,4.7417,4.7513,100.9296,101.4277,101.7973,100.5814,8.5,8.2,8.1,7.6,8,5,10.6,6.6,7.4,6.4,3.9,4,4.5,4.8,76.76243859649,77.127,73.254,79.90631578947,68.44,62.81,6.0965,8.54,8.09,120.1119247221,2391.25,148.65,7648.975,3226.55,15023,29537.5,2881.4,712.653,1307.65,12.8335
